transaction_id,bank_code,payment_method,error_code,timestamp_hour,day_of_month,amount_inr,past_user_failure_count,failure_classification,optimal_retry_delay_hours
c369f06b-9bfa-4802-be42-199a9664f5e8,HDFC,UPI_AUTOPAY,AUTHENTICATION_TIMEOUT,21,23,1522.68,0,AUTH_EXPIRY,0.91
d4b30680-6823-4295-a5ad-4e0854884579,KOTAK,UPI_AUTOPAY,AUTHENTICATION_TIMEOUT,8,8,10843.51,1,AUTH_EXPIRY,1.29
2a873327-931f-4b0d-b3b6-7a3666e930fa,ICICI,CREDIT_CARD,AUTHENTICATION_TIMEOUT,22,11,43660.93,4,AUTH_EXPIRY,0.91
4302a3ed-09df-4949-9c99-bda600a0f061,ICICI,DEBIT_CARD_MANDATE,INSUFFICIENT_FUNDS,19,18,16451.47,4,LIQUIDITY_DEFICIT,277.16
9643f911-e2f9-43c1-a69b-6a23bc62daeb,SBI,UPI_AUTOPAY,GATEWAY_DOWNTIME,2,7,11220.09,0,TRANSIENT_DOWNTIME,3.08
c6fcc88b-1979-4571-aae4-4dc7ec4ae3ca,AXIS,UPI_AUTOPAY,AUTHENTICATION_TIMEOUT,18,24,223.84,0,AUTH_EXPIRY,1.17
56bbc849-8a55-4cf4-9053-1fe00358c125,SBI,UPI_AUTOPAY,AUTHENTICATION_TIMEOUT,4,17,10023.06,1,AUTH_EXPIRY,0.1
348d25fe-8b9b-4243-9bb5-d91b0adde872,AXIS,UPI_AUTOPAY,INSUFFICIENT_FUNDS,20,30,6945.07,3,LIQUIDITY_DEFICIT,57.78
29c17c23-bdf5-4e17-b941-50ecc4c1edc3,ICICI,DEBIT_CARD_MANDATE,INSUFFICIENT_FUNDS,23,5,12113.06,4,LIQUIDITY_DEFICIT,40.75
71698e29-7fc0-4b6e-b370-d274424419e0,SBI,DEBIT_CARD_MANDATE,CARD_EXPIRED,10,5,20748.58,0,TERMINAL_FAIL,1775.03
a79181d2-9c66-4e30-95c3-7680555f7efb,ICICI,DEBIT_CARD_MANDATE,GATEWAY_DOWNTIME,5,28,12340.85,0,TRANSIENT_DOWNTIME,2.15
516a271e-afe3-4c2a-9371-051291ca484b,ICICI,CREDIT_CARD,INSUFFICIENT_FUNDS,18,18,19857.01,2,LIQUIDITY_DEFICIT,121.69
2e8507f9-f260-409f-9e05-5c7f3d8beae8,HDFC,DEBIT_CARD_MANDATE,CARD_EXPIRED,12,4,3532.38,3,TERMINAL_FAIL,1555.75
2f36952a-30fd-4617-8243-3f2ef265096e,AXIS,DEBIT_CARD_MANDATE,AUTHENTICATION_TIMEOUT,14,21,4342.42,0,AUTH_EXPIRY,1.05
57517dcc-398e-41aa-ba34-da7a4911d628,AXIS,UPI_AUTOPAY,AUTHENTICATION_TIMEOUT,0,12,10943.9,1,AUTH_EXPIRY,1.16
c25a0da7-1a07-47d4-8875-77c3734c9ae2,HDFC,CREDIT_CARD,CARD_EXPIRED,13,22,42162.02,4,TERMINAL_FAIL,858.31
2102ad76-1ec6-4df0-bf05-25576fa16995,HDFC,CREDIT_CARD,GATEWAY_DOWNTIME,20,11,29872.52,4,TRANSIENT_DOWNTIME,1.69
921b200f-c242-467e-8f95-7b904e91f250,SBI,UPI_AUTOPAY,AUTHENTICATION_TIMEOUT,5,21,11228.71,2,AUTH_EXPIRY,1.52
a9ecf1a7-5d9a-4593-a243-edfb8d8ec1af,HDFC,DEBIT_CARD_MANDATE,INSUFFICIENT_FUNDS,20,4,9372.25,1,LIQUIDITY_DEFICIT,8.91
55267319-d19c-4f22-9c6c-0d2dba6fed97,HDFC,UPI_AUTOPAY,INSUFFICIENT_FUNDS,16,5,2879.41,2,LIQUIDITY_DEFICIT,56.35
524fa850-e975-4617-a1c3-5835d04f72a2,ICICI,UPI_AUTOPAY,GATEWAY_DOWNTIME,3,26,8154.7,0,TRANSIENT_DOWNTIME,1.91
02fa5673-4ae3-4ea3-af2f-cd36ef80ec40,AXIS,DEBIT_CARD_MANDATE,INSUFFICIENT_FUNDS,1,23,17929.32,4,LIQUIDITY_DEFICIT,105.7
f77b471f-b4bf-477b-a34f-372f0cdbbc38,KOTAK,DEBIT_CARD_MANDATE,CARD_EXPIRED,5,28,15097.43,0,TERMINAL_FAIL,1518.8
5833411e-0bb8-4571-9ce5-53ee6922e82c,HDFC,DEBIT_CARD_MANDATE,GATEWAY_DOWNTIME,1,18,6641.24,2,TRANSIENT_DOWNTIME,4.13
384bdca4-bba4-426b-a08a-ba2e36ef4af1,KOTAK,UPI_AUTOPAY,GATEWAY_DOWNTIME,21,1,3874.64,0,TRANSIENT_DOWNTIME,2.47
fddc98da-419b-48d3-bddd-dd2aac37229b,SBI,CREDIT_CARD,AUTHENTICATION_TIMEOUT,4,19,24776.41,0,AUTH_EXPIRY,1.65
fb1e845b-9f7b-4d72-a1e8-8370daf12f4a,ICICI,UPI_AUTOPAY,AUTHENTICATION_TIMEOUT,1,8,742.7,0,AUTH_EXPIRY,1.29
c38eaf42-aca7-4cbf-99e9-685013917cc7,HDFC,UPI_AUTOPAY,INSUFFICIENT_FUNDS,17,4,1299.6,1,LIQUIDITY_DEFICIT,41.64
1419a751-0989-4b51-9f26-7d3e4d182271,SBI,UPI_AUTOPAY,INSUFFICIENT_FUNDS,19,30,4186.38,3,LIQUIDITY_DEFICIT,87.38
79a79c29-b35b-41f8-a897-7e02deb894de,ICICI,DEBIT_CARD_MANDATE,AUTHENTICATION_TIMEOUT,16,20,4351.03,2,AUTH_EXPIRY,0.59
1bba54ef-d6ca-468e-9aa9-c8901f292e31,SBI,CREDIT_CARD,INSUFFICIENT_FUNDS,15,19,3764.05,3,LIQUIDITY_DEFICIT,147.2
20c1d6c9-f203-4679-a3bf-8249fc639d93,SBI,UPI_AUTOPAY,AUTHENTICATION_TIMEOUT,7,9,344.99,0,AUTH_EXPIRY,1.39
6e35ac77-7818-4dd6-97f5-5d6b1d88a3e2,HDFC,CREDIT_CARD,CARD_EXPIRED,9,19,41156.31,1,TERMINAL_FAIL,1481.7
8c0db3d4-e908-4dc8-bbf9-b8c80f8f4738,AXIS,DEBIT_CARD_MANDATE,INSUFFICIENT_FUNDS,17,11,8153.83,4,LIQUIDITY_DEFICIT,124.78
01da1e7a-9eff-414f-9998-d9c2b9c4b9e6,ICICI,DEBIT_CARD_MANDATE,AUTHENTICATION_TIMEOUT,17,20,22085.8,0,AUTH_EXPIRY,0.91
81c7109c-abba-4d7b-a9b4-8e944d308f5b,ICICI,DEBIT_CARD_MANDATE,GATEWAY_DOWNTIME,2,30,18217.58,5,TRANSIENT_DOWNTIME,3.46
a641680e-7b94-4695-bdfe-211ce40198ad,SBI,DEBIT_CARD_MANDATE,AUTHENTICATION_TIMEOUT,22,15,4821.86,5,AUTH_EXPIRY,1.06
926b2445-573c-4420-8e85-b0dcbb69ce0d,KOTAK,UPI_AUTOPAY,AUTHENTICATION_TIMEOUT,7,10,9607.04,0,AUTH_EXPIRY,0.53
78c9fa26-353c-4ff0-a2db-0a1112751f34,AXIS,DEBIT_CARD_MANDATE,AUTHENTICATION_TIMEOUT,2,24,6228.15,0,AUTH_EXPIRY,1.05
87b33fb9-a57c-4825-90d3-492d439b85c4,AXIS,CREDIT_CARD,GATEWAY_DOWNTIME,21,17,46655.78,0,TRANSIENT_DOWNTIME,1.62
cad57732-823c-4adc-93bf-8c260305ad7a,ICICI,DEBIT_CARD_MANDATE,INSUFFICIENT_FUNDS,3,31,18723.9,3,LIQUIDITY_DEFICIT,66.37
0c325952-c01a-4dcc-9d7e-c1d757503d39,KOTAK,DEBIT_CARD_MANDATE,CARD_EXPIRED,16,22,15346.69,2,TERMINAL_FAIL,2109.09
300e77f9-64c4-4eed-afef-ec0702566ca3,KOTAK,DEBIT_CARD_MANDATE,INSUFFICIENT_FUNDS,6,5,9025.65,0,LIQUIDITY_DEFICIT,37.24
01760ac6-4360-475a-a670-af6f40c49a0d,KOTAK,UPI_AUTOPAY,INSUFFICIENT_FUNDS,18,9,4492.25,2,LIQUIDITY_DEFICIT,136.6
c7d8bb68-7e91-48cf-9a56-fdbb4c342fde,KOTAK,UPI_AUTOPAY,AUTHENTICATION_TIMEOUT,20,17,12420.59,0,AUTH_EXPIRY,0.75
cd61cd87-1a97-4039-98d2-cef8cda8e41c,SBI,DEBIT_CARD_MANDATE,INSUFFICIENT_FUNDS,17,25,8937.48,3,LIQUIDITY_DEFICIT,221.75
3b6bc977-0526-4e01-821f-2631c9c1fb50,ICICI,UPI_AUTOPAY,AUTHENTICATION_TIMEOUT,13,4,13713.93,0,AUTH_EXPIRY,1.19
cd5cecd0-61d1-482b-81d9-06f4127ec8b4,SBI,UPI_AUTOPAY,INSUFFICIENT_FUNDS,10,23,12210.66,1,LIQUIDITY_DEFICIT,154.86
e1e4a779-36be-43f4-8ac4-8e1cb0ea1c49,SBI,UPI_AUTOPAY,INSUFFICIENT_FUNDS,21,25,2177.6,2,LIQUIDITY_DEFICIT,199.27
b3ff020d-ee9d-4c1e-a2dc-9e3180e01c4b,ICICI,UPI_AUTOPAY,AUTHENTICATION_TIMEOUT,21,9,1957.24,1,AUTH_EXPIRY,0.75
fd44b2e5-dffb-48d7-905e-9fbd5c408fc6,AXIS,DEBIT_CARD_MANDATE,INSUFFICIENT_FUNDS,19,18,3545.15,5,LIQUIDITY_DEFICIT,253.62
7e952478-c9a3-4b12-96f2-49e832d3cd43,SBI,UPI_AUTOPAY,GATEWAY_DOWNTIME,1,27,5263.03,5,TRANSIENT_DOWNTIME,3.97
3cfb9e82-2b90-4f4d-b54d-1a49f3d8a310,SBI,UPI_AUTOPAY,AUTHENTICATION_TIMEOUT,7,20,2456.09,1,AUTH_EXPIRY,0.24
e4f1fb6d-a060-4604-8d71-c3bb8725df95,AXIS,DEBIT_CARD_MANDATE,CARD_EXPIRED,7,22,20568.87,0,TERMINAL_FAIL,1737.3
eb1803f8-00aa-451e-99c0-0e7864f71a96,ICICI,DEBIT_CARD_MANDATE,INSUFFICIENT_FUNDS,5,24,15833.65,1,LIQUIDITY_DEFICIT,92.94
7a4b66c7-68d2-41c4-8458-8fe9abe55ee4,HDFC,UPI_AUTOPAY,GATEWAY_DOWNTIME,3,13,6227.41,0,TRANSIENT_DOWNTIME,2.14
a0926447-add8-498e-86fd-94bec1f016ed,HDFC,DEBIT_CARD_MANDATE,INSUFFICIENT_FUNDS,13,3,3017.47,2,LIQUIDITY_DEFICIT,74.36
5cae763b-3671-4171-9231-a7babb47cdc2,HDFC,CREDIT_CARD,GATEWAY_DOWNTIME,2,10,23866.35,3,TRANSIENT_DOWNTIME,2.78
f8ad3fb4-5296-473f-a253-953fedf0088b,HDFC,UPI_AUTOPAY,AUTHENTICATION_TIMEOUT,11,11,4703.78,0,AUTH_EXPIRY,0.1
aa4a9bdd-98a8-44dc-aab9-524051a9395e,AXIS,UPI_AUTOPAY,INSUFFICIENT_FUNDS,20,30,4283.29,3,LIQUIDITY_DEFICIT,56.2
832dd444-abf7-4de6-8363-f87db0f898ad,ICICI,UPI_AUTOPAY,INSUFFICIENT_FUNDS,1,12,3054.52,2,LIQUIDITY_DEFICIT,105.21
10265b63-ce1b-46ec-b7dd-37dea7fa7ff6,SBI,UPI_AUTOPAY,AUTHENTICATION_TIMEOUT,17,24,2473.5,0,AUTH_EXPIRY,0.59
255751e5-266e-440e-a0a8-9d4a13e39e43,KOTAK,DEBIT_CARD_MANDATE,AUTHENTICATION_TIMEOUT,17,12,22404.25,0,AUTH_EXPIRY,1.17
09f73135-1233-444e-8f5b-74d6139bcec4,KOTAK,UPI_AUTOPAY,INSUFFICIENT_FUNDS,0,2,4486.2,5,LIQUIDITY_DEFICIT,18.37
74cd324d-d17e-4bbf-81a5-fe1641d27084,HDFC,CREDIT_CARD,CARD_EXPIRED,15,22,26856.79,1,TERMINAL_FAIL,827.98
3a86bdf1-52d1-44a0-9459-7626ebe74c95,SBI,UPI_AUTOPAY,INSUFFICIENT_FUNDS,11,25,2567.21,1,LIQUIDITY_DEFICIT,219.21
16b0618f-0cc2-4c68-adb9-f18b9d54d4a2,ICICI,UPI_AUTOPAY,INSUFFICIENT_FUNDS,8,5,1961.85,1,LIQUIDITY_DEFICIT,38.91
1f50ce87-b32d-4e48-9150-887aaffb8481,ICICI,UPI_AUTOPAY,AUTHENTICATION_TIMEOUT,8,30,2167.11,3,AUTH_EXPIRY,0.77
393e4ac5-b0d1-43cc-a7ba-4801e589b245,HDFC,UPI_AUTOPAY,AUTHENTICATION_TIMEOUT,20,20,14588.81,0,AUTH_EXPIRY,1.35
67aebafe-bc4e-4a2b-8926-280f4323bbf8,SBI,CREDIT_CARD,GATEWAY_DOWNTIME,9,11,49270.42,1,TRANSIENT_DOWNTIME,0.25
d3a65b4f-6702-4d73-bcdd-729bdfd8d02d,SBI,UPI_AUTOPAY,GATEWAY_DOWNTIME,3,31,11751.38,0,TRANSIENT_DOWNTIME,2.38
19ff2c17-0fcc-40ad-ac42-02efd9d578eb,SBI,DEBIT_CARD_MANDATE,AUTHENTICATION_TIMEOUT,20,21,15226.84,0,AUTH_EXPIRY,0.66
b9efad5f-7009-49b1-8256-e7d78adb9dbf,AXIS,DEBIT_CARD_MANDATE,INSUFFICIENT_FUNDS,12,19,9404.78,5,LIQUIDITY_DEFICIT,113.29
353d0117-90f2-4088-86bd-d95500fd5ced,HDFC,UPI_AUTOPAY,AUTHENTICATION_TIMEOUT,6,19,7459.16,2,AUTH_EXPIRY,1.12
59e3d55d-e1ef-41be-a83f-af9745c32f83,SBI,UPI_AUTOPAY,INSUFFICIENT_FUNDS,2,30,14561.68,1,LIQUIDITY_DEFICIT,77.42
858c4e06-1f68-4d13-80c8-55dac041bf3a,AXIS,DEBIT_CARD_MANDATE,AUTHENTICATION_TIMEOUT,12,13,810.7,2,AUTH_EXPIRY,1.13
f97b554e-9713-4795-b479-dd10a0e5c349,HDFC,UPI_AUTOPAY,GATEWAY_DOWNTIME,1,31,338.07,2,TRANSIENT_DOWNTIME,3.93
a296a291-bb86-4b5c-a29f-7a1345e9c593,AXIS,DEBIT_CARD_MANDATE,CARD_EXPIRED,2,7,3738.12,3,TERMINAL_FAIL,2005.04
3303a29c-153a-424c-abb4-7d904b7727c0,SBI,DEBIT_CARD_MANDATE,INSUFFICIENT_FUNDS,7,29,3339.09,4,LIQUIDITY_DEFICIT,90.24
4732c26b-c6a6-4ea9-bbdf-093904dac7ba,HDFC,CREDIT_CARD,CARD_EXPIRED,0,8,21642.63,0,TERMINAL_FAIL,1663.73
fd6c7738-8ced-4f70-a570-ee56227a536f,AXIS,UPI_AUTOPAY,INSUFFICIENT_FUNDS,21,9,7478.44,5,LIQUIDITY_DEFICIT,144.02
a2e24371-eb65-4cb5-bd4c-363a84b092b6,SBI,CREDIT_CARD,GATEWAY_DOWNTIME,2,30,46033.66,3,TRANSIENT_DOWNTIME,2.85
59d3cf53-0d2e-4951-933e-99d146085d5f,ICICI,DEBIT_CARD_MANDATE,AUTHENTICATION_TIMEOUT,4,29,16781.32,0,AUTH_EXPIRY,1.17
de4451f3-9be7-4c0d-b6bf-7a22972d2223,HDFC,UPI_AUTOPAY,AUTHENTICATION_TIMEOUT,21,12,14006.58,2,AUTH_EXPIRY,1.11
06395b64-fd45-4fd8-846d-2e1bfa588f2b,HDFC,CREDIT_CARD,CARD_EXPIRED,10,5,19834.07,2,TERMINAL_FAIL,1851.19
0d16225f-0550-46f5-bf1a-7fdff2fc6977,HDFC,UPI_AUTOPAY,INSUFFICIENT_FUNDS,22,26,2890.89,2,LIQUIDITY_DEFICIT,175.44
18712527-cf22-4a0a-8e29-8b9cbe90364b,ICICI,UPI_AUTOPAY,INSUFFICIENT_FUNDS,20,2,5870.52,2,LIQUIDITY_DEFICIT,41.33
e10f48b0-d053-45a6-98e8-47b8f4f5cda2,HDFC,UPI_AUTOPAY,AUTHENTICATION_TIMEOUT,16,19,11693.35,2,AUTH_EXPIRY,0.42
4ae5d0a0-7ef3-453b-ab22-55aefd55d1e3,SBI,UPI_AUTOPAY,GATEWAY_DOWNTIME,11,18,7213.58,0,TRANSIENT_DOWNTIME,0.96
71e50e8d-1527-40f0-9a3f-943a811685f5,AXIS,CREDIT_CARD,GATEWAY_DOWNTIME,3,18,48605.04,3,TRANSIENT_DOWNTIME,1.85
4d2e728b-5425-412f-9292-7cf41c1015e8,AXIS,UPI_AUTOPAY,GATEWAY_DOWNTIME,3,23,2316.68,2,TRANSIENT_DOWNTIME,1.9
7d882cc6-533c-41f0-84d2-791eadae980c,HDFC,UPI_AUTOPAY,INSUFFICIENT_FUNDS,13,26,5604.98,0,LIQUIDITY_DEFICIT,141.75
aed8e916-5b9e-4a3a-b479-30eb945fe2ca,AXIS,DEBIT_CARD_MANDATE,GATEWAY_DOWNTIME,3,24,13327.54,4,TRANSIENT_DOWNTIME,1.53
8ee40063-9fcd-4795-bd3f-75e19db692f3,ICICI,UPI_AUTOPAY,GATEWAY_DOWNTIME,1,21,674.39,2,TRANSIENT_DOWNTIME,4.09
2dd46565-04e4-4a8b-8938-9071f626b8b2,HDFC,UPI_AUTOPAY,AUTHENTICATION_TIMEOUT,21,31,13164.33,1,AUTH_EXPIRY,1.47
5fda1a16-3ac7-4f50-b2c0-628a4e79f8ec,SBI,DEBIT_CARD_MANDATE,GATEWAY_DOWNTIME,16,13,24454.76,0,TRANSIENT_DOWNTIME,0.75
5393cd33-c1cc-4d6c-a761-83d89ddca6be,HDFC,DEBIT_CARD_MANDATE,GATEWAY_DOWNTIME,17,20,21090.15,2,TRANSIENT_DOWNTIME,1.27
b7b8ae4a-5096-4666-8589-3241f55642bb,HDFC,CREDIT_CARD,CARD_EXPIRED,20,14,10138.36,0,TERMINAL_FAIL,832.04
a302b249-1d2b-4bf6-a882-0640e86dea22,AXIS,DEBIT_CARD_MANDATE,GATEWAY_DOWNTIME,2,3,5533.39,0,TRANSIENT_DOWNTIME,3.4
dc5540d2-cd01-4a1b-874b-5b75edec84a8,HDFC,CREDIT_CARD,GATEWAY_DOWNTIME,7,9,4708.53,1,TRANSIENT_DOWNTIME,0.93
0678d2f3-2e28-4107-94b2-c971c53f1c7c,HDFC,UPI_AUTOPAY,INSUFFICIENT_FUNDS,23,18,7602.7,2,LIQUIDITY_DEFICIT,150.81
0601e45a-9591-4973-8f0c-b6687e966d81,HDFC,UPI_AUTOPAY,AUTHENTICATION_TIMEOUT,10,14,13468.26,1,AUTH_EXPIRY,0.81
cc8ed4e4-1999-46c9-a3a2-1b634c3f0428,SBI,DEBIT_CARD_MANDATE,CARD_EXPIRED,1,10,4281.37,2,TERMINAL_FAIL,833.4
69d6c764-105c-4522-ab01-8833675790e8,KOTAK,DEBIT_CARD_MANDATE,GATEWAY_DOWNTIME,3,5,19289.76,0,TRANSIENT_DOWNTIME,1.94
cde5ffe9-0cee-4345-acb0-1ccbace1ba03,SBI,CREDIT_CARD,CARD_EXPIRED,20,17,46546.18,1,TERMINAL_FAIL,1850.91
83682dbd-1055-4c2d-b6a4-1b72bc6a1b4c,SBI,UPI_AUTOPAY,AUTHENTICATION_TIMEOUT,13,2,13381.95,2,AUTH_EXPIRY,0.71
2f22d64f-c82d-482e-9d78-a07a0f767a06,HDFC,UPI_AUTOPAY,AUTHENTICATION_TIMEOUT,15,4,12109.76,0,AUTH_EXPIRY,1.58
3588997c-eb85-412b-ad2d-c1151bdb7c11,KOTAK,DEBIT_CARD_MANDATE,AUTHENTICATION_TIMEOUT,2,16,2623.71,0,AUTH_EXPIRY,1.49
03d96040-880c-4e06-b4fc-d5db6d67aa61,HDFC,UPI_AUTOPAY,GATEWAY_DOWNTIME,8,16,14681.54,2,TRANSIENT_DOWNTIME,1.59
548c1fa6-5c9f-4862-a53d-f7eb39f15d57,KOTAK,CREDIT_CARD,CARD_EXPIRED,15,2,18491.23,0,TERMINAL_FAIL,1309.01
4ce3aec8-ab56-4f52-add4-336bfbe95a5a,ICICI,DEBIT_CARD_MANDATE,INSUFFICIENT_FUNDS,14,25,17150.04,2,LIQUIDITY_DEFICIT,205.13
d59f2cf6-0890-49b4-aa25-14327b29f8a4,ICICI,DEBIT_CARD_MANDATE,AUTHENTICATION_TIMEOUT,7,23,20584.33,0,AUTH_EXPIRY,1.08
8679eacd-6a92-4633-a2ac-1ac6abd12550,HDFC,UPI_AUTOPAY,INSUFFICIENT_FUNDS,2,25,5363.63,2,LIQUIDITY_DEFICIT,214.25
78f99b04-81aa-4a3b-a8f4-97d7ea56e9a3,HDFC,UPI_AUTOPAY,AUTHENTICATION_TIMEOUT,12,25,6609.53,0,AUTH_EXPIRY,0.1
fa41435a-e710-4a79-8170-150be7360859,ICICI,UPI_AUTOPAY,GATEWAY_DOWNTIME,3,9,6927.22,1,TRANSIENT_DOWNTIME,2.16
a13e4a21-9710-4c58-99ef-47fb39db2eba,ICICI,UPI_AUTOPAY,CARD_EXPIRED,12,2,14059.54,1,TERMINAL_FAIL,1339.36
d27694b6-297f-442e-b8c9-e786be5a9cb7,HDFC,UPI_AUTOPAY,AUTHENTICATION_TIMEOUT,21,14,4193.02,1,AUTH_EXPIRY,0.18
c9843458-b8ef-4350-821a-0f2e15eb965a,SBI,UPI_AUTOPAY,GATEWAY_DOWNTIME,13,17,3367.97,3,TRANSIENT_DOWNTIME,1.47
d04547df-3459-453b-b2dd-e2fc25b1c97c,KOTAK,UPI_AUTOPAY,GATEWAY_DOWNTIME,3,16,7236.87,1,TRANSIENT_DOWNTIME,2.21
8c22d948-0d63-48b8-aae0-2e3724dc20c4,ICICI,UPI_AUTOPAY,INSUFFICIENT_FUNDS,19,31,13427.83,1,LIQUIDITY_DEFICIT,58.67
d241e9c8-da7b-4375-8755-4a9172f5b478,AXIS,DEBIT_CARD_MANDATE,AUTHENTICATION_TIMEOUT,23,24,8117.24,0,AUTH_EXPIRY,0.69
a1ae8145-1cc1-4efa-ad20-8fdc088e2fde,AXIS,UPI_AUTOPAY,GATEWAY_DOWNTIME,13,9,7905.76,0,TRANSIENT_DOWNTIME,1.48
5836c6bf-db52-4252-bdcf-6ebcc0132895,KOTAK,UPI_AUTOPAY,GATEWAY_DOWNTIME,3,14,10507.1,2,TRANSIENT_DOWNTIME,1.86
1be8d914-ae1f-4c93-bb3b-2d2c05f2b6ec,HDFC,DEBIT_CARD_MANDATE,GATEWAY_DOWNTIME,3,31,653.98,2,TRANSIENT_DOWNTIME,2.64
cf422feb-6e13-43f8-8f41-245e5d176e72,AXIS,UPI_AUTOPAY,AUTHENTICATION_TIMEOUT,20,15,6327.41,0,AUTH_EXPIRY,1.3
ca94be38-d557-4d6a-88b9-21f3de76e630,KOTAK,UPI_AUTOPAY,INSUFFICIENT_FUNDS,22,29,9003.99,2,LIQUIDITY_DEFICIT,104.5
3cb7f741-1c68-486d-8957-266bb422f3cd,SBI,UPI_AUTOPAY,AUTHENTICATION_TIMEOUT,3,3,12127.71,0,AUTH_EXPIRY,0.76
6d0cc089-c2bd-4c4e-90e7-3d10c3253bd9,SBI,DEBIT_CARD_MANDATE,INSUFFICIENT_FUNDS,19,9,15947.7,2,LIQUIDITY_DEFICIT,222.33
973c491a-af29-47fb-a4e4-bb0a0236c786,AXIS,UPI_AUTOPAY,INSUFFICIENT_FUNDS,3,9,5388.43,4,LIQUIDITY_DEFICIT,169.74
fb7ee2c3-8f6e-4c9e-9047-77bddbaf448f,ICICI,CREDIT_CARD,CARD_EXPIRED,12,1,47010.97,3,TERMINAL_FAIL,1450.89
cf68c047-bf8a-42ed-bf7d-0bea6e4132b4,ICICI,UPI_AUTOPAY,INSUFFICIENT_FUNDS,22,13,260.54,5,LIQUIDITY_DEFICIT,107.33
e782c2ad-7602-4549-b2fd-d75ff439b27a,SBI,CREDIT_CARD,CARD_EXPIRED,10,11,8934.5,2,TERMINAL_FAIL,1339.23
04164711-c893-4b53-bd1a-bac5dd445c64,SBI,DEBIT_CARD_MANDATE,AUTHENTICATION_TIMEOUT,12,27,1573.1,4,AUTH_EXPIRY,0.76
17c633c8-a0df-48a4-9196-deed08269c17,SBI,CREDIT_CARD,CARD_EXPIRED,12,29,16246.5,0,TERMINAL_FAIL,1052.6
b64ac87d-c4d1-4cad-bbc9-b4230182737b,HDFC,DEBIT_CARD_MANDATE,GATEWAY_DOWNTIME,2,25,15794.39,0,TRANSIENT_DOWNTIME,2.31
9241277f-2121-41c8-af86-f45c5474bc81,HDFC,UPI_AUTOPAY,INSUFFICIENT_FUNDS,18,30,8245.9,5,LIQUIDITY_DEFICIT,89.54
7be405fc-be0a-4959-aa54-ed9adc32c007,AXIS,UPI_AUTOPAY,CARD_EXPIRED,20,21,11708.11,0,TERMINAL_FAIL,1659.63
943b7176-00f8-4310-92f6-a1766e98a01e,HDFC,UPI_AUTOPAY,AUTHENTICATION_TIMEOUT,23,25,12144.85,0,AUTH_EXPIRY,0.54
5b6df28b-b9e1-4893-8140-162db85e4dbf,HDFC,UPI_AUTOPAY,CARD_EXPIRED,3,4,6994.55,2,TERMINAL_FAIL,874.19
7f0ca3b7-e1d7-4096-bdd2-54443a35a47b,KOTAK,UPI_AUTOPAY,GATEWAY_DOWNTIME,2,27,3277.2,0,TRANSIENT_DOWNTIME,3.04
101e50a1-ffc7-4146-9eb0-ba190f2d9c99,SBI,DEBIT_CARD_MANDATE,INSUFFICIENT_FUNDS,18,27,15948.36,2,LIQUIDITY_DEFICIT,136.59
57192d03-d635-4198-bd64-f32d9badf404,ICICI,DEBIT_CARD_MANDATE,CARD_EXPIRED,3,11,24845.36,1,TERMINAL_FAIL,1604.17
19e81fd8-3e28-4830-994f-7d70843b380a,HDFC,DEBIT_CARD_MANDATE,AUTHENTICATION_TIMEOUT,3,7,15270.54,1,AUTH_EXPIRY,1.24
6690d5af-0dcc-4ca8-abe5-47919d7eed27,HDFC,DEBIT_CARD_MANDATE,INSUFFICIENT_FUNDS,22,25,18275.0,5,LIQUIDITY_DEFICIT,211.31
1285e28d-1bd7-45ba-ae2a-cc515a053f2d,ICICI,UPI_AUTOPAY,GATEWAY_DOWNTIME,15,14,7786.83,0,TRANSIENT_DOWNTIME,0.97
d402f089-4f30-47b7-adca-5d9ee84b4387,ICICI,UPI_AUTOPAY,AUTHENTICATION_TIMEOUT,8,31,6013.22,1,AUTH_EXPIRY,1.04
2d99afd2-f3c9-4d68-a5b4-5b1ea2b90ac2,SBI,CREDIT_CARD,CARD_EXPIRED,13,20,37480.17,3,TERMINAL_FAIL,1616.99
29cb70e1-88d9-4bd6-912b-260d6c2f3955,SBI,DEBIT_CARD_MANDATE,INSUFFICIENT_FUNDS,10,26,22269.3,5,LIQUIDITY_DEFICIT,205.06
7060068b-4b9a-4d0c-960c-18284d1e0d08,ICICI,UPI_AUTOPAY,AUTHENTICATION_TIMEOUT,16,12,6094.34,0,AUTH_EXPIRY,1.12
a266eb62-4665-4cf4-b96c-e49228c8e13e,HDFC,UPI_AUTOPAY,INSUFFICIENT_FUNDS,4,30,360.35,2,LIQUIDITY_DEFICIT,79.02
27b0f1af-5d60-44c7-bf85-caf737958f54,KOTAK,DEBIT_CARD_MANDATE,INSUFFICIENT_FUNDS,11,25,14155.24,3,LIQUIDITY_DEFICIT,248.59
acebf7f6-4ecf-4698-9c0f-f02e9254132a,ICICI,DEBIT_CARD_MANDATE,AUTHENTICATION_TIMEOUT,13,11,20390.66,0,AUTH_EXPIRY,0.1
1af03fb3-6266-44f3-a071-33268d76197a,HDFC,UPI_AUTOPAY,GATEWAY_DOWNTIME,2,20,5037.07,0,TRANSIENT_DOWNTIME,2.78
abd1348a-29a7-4656-ad78-e1bb7ec6b3a4,AXIS,DEBIT_CARD_MANDATE,CARD_EXPIRED,14,10,3536.26,5,TERMINAL_FAIL,773.29
